Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
449,50,RM,50,8600,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Con1Norm,Con2Norm,1Fam,1.5Fin,6,6,YearBuild_1937,YearRemodAdd_1950,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,780,780,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,780,596,0,1376,0,0,2,0,3,1,KitchenQual_TA,7,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1937,Unf,1,198,GarageQual_TA,GarageCond_TA,PavedDrive_N,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2006,WD,Normal,119500
450,50,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,1Fam,1.5Fin,3,7,YearBuild_1948,YearRemodAdd_2002,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,331,BsmtFinTyp2_Unf,0,318,649,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,679,504,0,1183,0,0,1,1,2,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1981,Unf,1,308,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,176,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2007,WD,Normal,120000
451,30,RM,70,5684,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,1Fam,1Story,6,8,YearBuild_1930,YearRemodAdd_2005,Hip,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,813,813,HeatTyp_GasA,HeatQC_Ex,Y,FuseA,813,0,0,813,0,0,1,0,2,1,KitchenQual_Gd,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1932,Unf,1,270,GarageQual_Fa,GarageCond_Fa,PavedDrive_N,0,113,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2006,WD,Normal,110000
452,20,RL,62,70761,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_1975,YearRemodAdd_1975,Gable,WdShngl,Ext1_Plywood,Ext2_Plywood,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_ALQ,655,BsmtFinTyp2_Unf,0,878,1533,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1533,0,0,1533,1,0,2,0,2,1,KitchenQual_Gd,5,Typ,2,FireplaceQual_TA,Attchd,GarageYrBlt_1975,Unf,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,200,54,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,12,YrSold_2006,WD,Normal,280000
453,60,RL,NA,9303,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Con1Norm,Con2Norm,1Fam,2Story,6,5,YearBuild_1996,YearRemodAdd_1997,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,42,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,742,BsmtFinTyp2_Unf,0,130,872,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,888,868,0,1756,1,0,2,1,3,1,KitchenQual_TA,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1996,Fin,2,422,GarageQual_TA,GarageCond_TA,PavedDrive_Y,144,122,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2007,WD,Normal,204000
454,60,FV,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_2008,YearRemodAdd_2008,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,768,768,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,786,804,0,1590,0,0,2,1,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2008,RFn,2,676,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,30,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2009,WD,Normal,210000
455,90,RL,63,9297,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Con1Norm,Con2Norm,Duplex,1Story,5,5,YearBuild_1976,YearRemodAdd_1976,Gable,CompShg,Ext1_Plywood,Ext2_Plywood,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,1606,BsmtFinTyp2_Unf,0,122,1728,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1728,0,0,1728,2,0,2,0,4,2,KitchenQual_TA,8,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1976,Unf,2,560,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2006,WD,Family,188000
456,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1Norm,Con2Norm,1Fam,1Story,7,6,YearBuild_1973,YearRemodAdd_1973,Hip,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,320,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,916,BsmtFinTyp2_Unf,0,326,1242,HeatTyp_GasA,HeatQC_Fa,Y,SBrkr,1242,0,0,1242,0,0,1,1,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1973,Unf,2,528,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2007,WD,Normal,175500
457,70,RM,34,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,1Fam,2Story,5,5,YearBuild_1916,YearRemodAdd_1950,Gable,CompShg,Ext1_AsbShng,Ext2_AsbShng,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,624,624,HeatTyp_GasA,HeatQC_Fa,N,SBrkr,624,720,0,1344,0,0,1,0,4,1,KitchenQual_TA,7,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1916,Unf,3,513,GarageQual_Fa,GarageCond_Fa,PavedDrive_Y,0,0,96,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2008,COD,Abnorml,98000
458,20,RL,NA,53227,Pave,NA,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Con1Norm,Con2Norm,1Fam,1Story,4,6,YearBuild_1954,YearRemodAdd_1994,Flat,Tar&Grv,Ext1_Plywood,Ext2_Plywood,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_BLQ,1116,BsmtFinTyp2_Unf,0,248,1364,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1663,0,0,1663,1,0,1,0,2,1,KitchenQual_Gd,6,Min1,2,FireplaceQual_Gd,Attchd,GarageYrBlt_1954,Fin,2,529,GarageQual_TA,GarageCond_TA,PavedDrive_Y,224,137,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,3,YrSold_2008,WD,Normal,256000
459,70,RM,NA,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,1Fam,2Story,8,7,YearBuild_1925,YearRemodAdd_1996,Hip,CompShg,Ext1_Stucco,Ext2_Wd Shng,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,588,588,HeatTyp_GasA,HeatQC_Fa,Y,SBrkr,833,833,0,1666,0,0,1,0,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1925,Unf,1,228,GarageQual_TA,GarageCond_TA,PavedDrive_Y,192,63,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,6,YrSold_2008,WD,Normal,161000
460,50,RL,NA,7015,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Con1Norm,Con2Norm,1Fam,1.5Fin,5,4,YearBuild_1950,YearRemodAdd_1950,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkCmn,161,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_LwQ,185,BsmtFinTyp2_Unf,0,524,709,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,979,224,0,1203,1,0,1,0,3,1,KitchenQual_Gd,5,Typ,1,FireplaceQual_TA,Detchd,GarageYrBlt_1950,Unf,1,352,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,248,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2009,WD,Normal,110000
461,60,FV,75,8004,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Con1RRAn,Con2Norm,1Fam,2Story,8,5,YearBuild_2009,YearRemodAdd_2009,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,110,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,544,BsmtFinTyp2_Unf,0,288,832,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,832,1103,0,1935,1,0,2,1,3,1,KitchenQual_TA,8,Typ,0,FireplaceQual_NA,BuiltIn,GarageYrBlt_2009,Fin,2,552,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,150,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,12,YrSold_2009,New,Partial,263435
462,70,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Con1Feedr,Con2Norm,1Fam,2Story,7,9,YearBuild_1936,YearRemodAdd_2007,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_Gd,ExtCond_Gd,PConc,BsmtQual_Gd,BsmtCond_Gd,BsmtExpo_No,BsmtFinTyp1_ALQ,350,BsmtFinTyp2_BLQ,210,0,560,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,575,560,0,1135,1,0,1,0,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1971,RFn,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,256,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,4,YrSold_2009,WD,Normal,155000
463,20,RL,60,8281,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1965,YearRemodAdd_1965,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,553,BsmtFinTyp2_BLQ,311,0,864,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,KitchenQual_TA,5,Typ,1,FireplaceQual_Po,Detchd,GarageYrBlt_1965,Unf,1,360,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,236,0,0,0,PoolQC_NA,Fence_GdWo,MisFeature_NA,0,12,YrSold_2009,WD,Normal,62383
464,70,RL,74,11988,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Con1Norm,Con2Norm,1Fam,2Story,6,7,YearBuild_1934,YearRemodAdd_1995,Hip,CompShg,Ext1_Stucco,Ext2_Stucco,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_LwQ,326,BsmtFinTyp2_Unf,0,389,715,HeatTyp_GasA,HeatQC_Fa,Y,FuseA,849,811,0,1660,0,0,1,1,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1939,Unf,1,240,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2008,WD,Normal,188700
465,20,RL,60,8430,Pave,NA,Reg,HLS,AllPub,Inside,Mod,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1978,YearRemodAdd_1978,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,136,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,616,BsmtFinTyp2_Unf,0,424,1040,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2009,WD,Normal,124000
466,120,RM,NA,3072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Con1Norm,Con2Norm,TwnhsE,1Story,7,5,YearBuild_2004,YearRemodAdd_2004,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,18,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1375,1375,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1414,0,0,1414,0,0,2,0,2,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_2004,Fin,2,398,GarageQual_TA,GarageCond_TA,PavedDrive_Y,144,20,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2006,WD,Normal,178740
467,20,RL,85,10628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_1970,YearRemodAdd_1970,Flat,Tar&Grv,Ext1_Plywood,Ext2_Plywood,None,0,ExtQual_TA,ExtCond_Gd,CBlock,BsmtQual_TA,BsmtCond_Gd,BsmtExpo_Gd,BsmtFinTyp1_GLQ,778,BsmtFinTyp2_Unf,0,499,1277,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1277,0,0,1277,1,0,1,0,2,1,KitchenQual_TA,5,Typ,1,FireplaceQual_Po,Attchd,GarageYrBlt_1970,Unf,2,526,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,176,0,PoolQC_NA,Fence_GdWo,MisFeature_NA,0,4,YrSold_2007,WD,Normal,167000
468,70,RL,79,9480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Artery,Con2Norm,1Fam,2Story,5,7,YearBuild_1942,YearRemodAdd_1995,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,Stone,224,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_LwQ,386,BsmtFinTyp2_Unf,0,342,728,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,888,756,0,1644,0,0,1,1,3,1,KitchenQual_Gd,7,Typ,2,FireplaceQual_Gd,Attchd,GarageYrBlt_1942,Unf,1,312,GarageQual_TA,GarageCond_TA,PavedDrive_Y,168,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2007,WD,Normal,146500
469,20,RL,98,11428,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,1Story,8,5,YearBuild_2006,YearRemodAdd_2006,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,248,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1626,1626,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1634,0,0,1634,0,0,2,0,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2006,RFn,3,866,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,44,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2007,WD,Normal,250000
470,60,RL,76,9291,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Con1RRNe,Con2Norm,1Fam,2Story,6,5,YearBuild_1993,YearRemodAdd_1993,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,120,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,426,BsmtFinTyp2_Unf,0,406,832,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,832,878,0,1710,0,0,2,1,3,1,KitchenQual_Gd,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1993,RFn,2,506,GarageQual_TA,GarageCond_TA,PavedDrive_Y,144,70,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,Normal,187000
471,120,RL,NA,6820,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Con1Norm,Con2Norm,TwnhsE,1Story,8,5,YearBuild_1985,YearRemodAdd_1985,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,368,BsmtFinTyp2_BLQ,1120,0,1488,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1502,0,0,1502,1,0,1,1,1,1,KitchenQual_Gd,4,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1985,RFn,2,528,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,54,0,0,140,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2010,WD,Normal,212000
472,60,RL,92,11952,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1PosA,Con2Norm,1Fam,2Story,7,6,YearBuild_1977,YearRemodAdd_1977,Mansard,WdShake,Ext1_WdShing,Ext2_Plywood,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,808,808,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1161,808,0,1969,0,0,2,1,3,1,KitchenQual_TA,8,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1977,RFn,2,534,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,276,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,11,YrSold_2007,WD,Normal,190000
473,180,RM,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Con1Norm,Con2Norm,TwnhsE,SLvl,6,5,YearBuild_2005,YearRemodAdd_2005,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,80,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,459,BsmtFinTyp2_Unf,0,88,547,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Basment,GarageYrBlt_2005,RFn,2,525,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,28,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,Normal,148000
474,20,RL,110,14977,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,1Story,8,5,YearBuild_2006,YearRemodAdd_2007,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,304,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1350,BsmtFinTyp2_Unf,0,626,1976,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1976,0,0,1976,1,0,2,0,2,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Ex,Attchd,GarageYrBlt_2006,RFn,3,908,GarageQual_TA,GarageCond_TA,PavedDrive_Y,250,63,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2007,New,Partial,440000
475,120,RL,41,5330,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Con1Norm,Con2Norm,TwnhsE,1Story,8,5,YearBuild_2000,YearRemodAdd_2000,Gable,CompShg,Ext1_CemntBd,Ext2_CmentBd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,1196,BsmtFinTyp2_Unf,0,298,1494,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,KitchenQual_Ex,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2000,RFn,2,499,GarageQual_TA,GarageCond_TA,PavedDrive_Y,96,48,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2007,WD,Normal,251000
476,20,RL,80,8480,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1963,YearRemodAdd_1963,Hip,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,630,BsmtFinTyp2_Unf,0,340,970,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,970,0,0,970,1,0,1,0,2,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1996,Unf,2,624,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,24,0,0,192,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2007,WD,Normal,132500
477,20,RL,75,13125,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,6,5,YearBuild_1997,YearRemodAdd_1998,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,215,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,994,BsmtFinTyp2_Unf,0,484,1478,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1493,0,0,1493,1,0,2,0,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1997,Fin,2,508,GarageQual_TA,GarageCond_TA,PavedDrive_Y,140,39,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2008,WD,Normal,208900
478,60,RL,105,13693,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,2Story,9,5,YearBuild_2006,YearRemodAdd_2006,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,772,ExtQual_Ex,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,2153,2153,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,2069,574,0,2643,0,0,2,1,3,1,KitchenQual_Ex,9,Typ,1,FireplaceQual_Gd,BuiltIn,GarageYrBlt_2006,Fin,3,694,GarageQual_TA,GarageCond_TA,PavedDrive_Y,414,84,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,3,YrSold_2007,WD,Normal,380000
479,20,RL,79,10637,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,8,5,YearBuild_2007,YearRemodAdd_2008,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,336,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1288,BsmtFinTyp2_Unf,0,417,1705,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1718,0,0,1718,1,0,2,0,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2007,RFn,3,826,GarageQual_TA,GarageCond_TA,PavedDrive_Y,208,44,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2009,WD,Normal,297000
